timestamp,hostname,os_name,interval_seconds,cpu_percent,memory_percent,swap_percent,process_count,user_process_count,new_process_count,thread_count,open_file_count,connection_count,established_count,listen_count,remote_ip_count,remote_port_count,uncommon_remote_port_count,bytes_sent_per_sec,bytes_recv_per_sec,packets_sent_per_sec,packets_recv_per_sec
1784497832.1920106,Maxim9012,Windows,5.0,17.5,58.3,1.1,298,147,6,5060,2947,221,95,53,51,41,38,13651.8,32088.0,55.6,72.0
1784497858.3392456,Maxim9012,Windows,5.0,15.2,58.1,1.1,295,143,3,5012,2881,225,95,53,52,41,38,5739.6,7914.6,34.4,38.0
1784497884.00665,Maxim9012,Windows,5.0,16.6,58.8,1.1,302,150,7,5147,2956,230,95,53,53,41,38,7207.2,16163.2,41.6,47.2
1784497910.5818355,Maxim9012,Windows,5.0,14.2,58.4,1.1,293,141,0,4997,2890,232,96,53,54,41,38,5175.8,5098.2,24.0,27.4
1784497936.0980709,Maxim9012,Windows,5.0,14.3,57.7,1.1,294,142,1,5046,2897,232,95,53,54,41,38,5439.2,5432.6,30.6,35.6
1784497961.8237758,Maxim9012,Windows,5.0,15.2,58.5,1.1,293,141,0,5009,2893,231,94,53,53,41,38,2707.6,3509.0,17.6,23.6
1784497987.3783522,Maxim9012,Windows,5.0,14.0,57.3,1.1,294,141,1,4996,2881,230,94,53,53,42,39,4308.4,8503.6,26.4,38.2
1784498012.8698106,Maxim9012,Windows,5.0,16.1,58.6,1.1,299,146,5,5117,2938,218,93,53,51,41,38,2298.8,2790.0,12.8,19.0
1784498038.8941624,Maxim9012,Windows,5.0,14.3,58.1,1.1,294,141,0,4983,2881,219,94,53,52,42,39,4161.4,7905.2,25.0,32.8
1784498064.1420023,Maxim9012,Windows,5.0,12.8,57.3,1.1,293,141,0,4966,2893,216,93,53,50,42,39,4947.4,3924.8,24.4,32.2
1784498089.6764176,Maxim9012,Windows,5.0,16.9,58.6,1.1,293,141,0,4953,2893,214,85,53,48,40,37,3940.2,7195.8,28.2,36.2
1784498114.9275255,Maxim9012,Windows,5.0,14.4,57.3,1.1,294,141,1,4951,2881,227,91,53,50,42,39,14682.4,35465.2,64.6,78.4
1784498140.5193455,Maxim9012,Windows,5.0,16.8,58.4,1.1,296,143,2,4999,2911,239,98,53,58,42,39,18912.8,38227.2,69.6,84.2
1784498166.2148376,Maxim9012,Windows,5.0,16.0,57.3,1.1,295,142,1,5072,2887,238,99,53,57,42,39,5059.0,5860.0,22.8,34.0
1784498191.58104,Maxim9012,Windows,5.0,17.2,58.6,1.1,299,146,5,5150,2939,240,100,53,58,43,40,6141.4,12109.8,35.6,44.0
1784498217.7791348,Maxim9012,Windows,5.0,14.6,58.4,1.1,296,143,2,5091,2882,232,99,53,55,42,39,3385.2,3522.2,18.6,25.8
1784498243.2157419,Maxim9012,Windows,5.0,14.2,57.4,1.1,296,143,0,5118,2894,226,98,53,55,42,39,7534.2,11689.8,43.4,47.0
1784498269.1505275,Maxim9012,Windows,5.0,17.0,58.4,1.1,295,142,0,5120,2894,218,91,53,51,42,39,1447.2,1765.8,13.8,18.8
1784498294.5359383,Maxim9012,Windows,5.0,14.9,57.3,1.1,295,141,1,5082,2882,222,93,53,54,41,38,15071.2,10411.4,38.4,44.8
1784498320.2381907,Maxim9012,Windows,5.0,17.2,58.6,1.1,299,145,4,5177,2921,220,93,53,53,41,38,2312.6,2344.0,16.6,24.0
1784498346.1665637,Maxim9012,Windows,5.0,14.2,57.3,1.1,294,141,0,5052,2882,221,92,53,52,41,38,3213.6,4800.6,19.0,29.8
1784498371.4284003,Maxim9012,Windows,5.0,16.6,58.6,1.1,300,147,6,5107,2948,221,91,53,53,41,38,5049.6,5640.4,25.4,33.2
1784498397.4552834,Maxim9012,Windows,5.0,13.0,58.5,1.1,294,141,0,4982,2882,224,90,53,54,41,38,2049.8,3282.4,15.2,21.8
1784498422.8856854,Maxim9012,Windows,5.0,15.1,57.5,1.1,294,141,0,4968,2894,226,93,53,56,41,38,20316.4,38893.2,76.8,92.4
1784498448.8667383,Maxim9012,Windows,5.0,17.7,58.7,1.1,294,141,0,4988,2894,233,98,53,59,41,38,9511.6,21884.8,45.6,58.4
1784498474.672069,Maxim9012,Windows,5.0,18.5,58.1,1.1,298,141,4,5088,2882,235,96,53,59,41,38,8462.8,15146.4,41.0,50.2
1784498500.5768812,Maxim9012,Windows,5.0,16.5,59.3,1.1,299,143,2,5163,2912,234,96,53,59,41,38,2833.2,3876.4,23.4,33.0
1784498526.3463037,Maxim9012,Windows,5.0,13.0,58.2,1.1,297,141,0,5128,2882,236,96,53,62,41,38,8436.4,68117.0,54.2,84.8
1784498551.8375778,Maxim9012,Windows,5.0,17.7,59.6,1.1,303,147,6,5228,2948,239,96,53,64,41,38,5920.6,8544.0,40.0,45.4
1784498578.1851835,Maxim9012,Windows,5.0,13.7,59.5,1.1,297,141,1,5084,2882,233,96,53,60,41,38,4355.0,7970.0,26.0,41.8
1784498603.6275392,Maxim9012,Windows,5.0,13.9,58.7,1.1,296,141,0,5115,2894,228,93,53,59,41,38,5859.8,9028.8,36.6,43.6
1784498629.4052985,Maxim9012,Windows,5.0,16.9,59.9,1.1,296,142,1,5059,2903,228,93,53,59,41,38,1590.4,2057.2,16.2,23.0
1784498654.8489742,Maxim9012,Windows,5.0,13.0,58.7,1.1,294,141,0,5031,2882,220,92,53,54,41,38,5197.0,5781.8,34.0,40.6
1784498680.8060174,Maxim9012,Windows,5.0,17.2,59.4,1.1,294,141,0,5038,2893,223,93,53,55,44,41,5867.6,48085.0,44.6,115.2
1784498706.412956,Maxim9012,Windows,5.0,13.5,58.1,1.1,293,141,0,5011,2881,225,93,53,55,44,41,6910.2,8494.4,34.4,42.0
1784498731.6751616,Maxim9012,Windows,5.0,17.1,59.5,1.1,298,146,5,5094,2938,223,95,53,55,43,40,13921.2,31174.2,61.2,76.0
1784498757.6104038,Maxim9012,Windows,5.0,14.4,59.2,1.1,292,141,0,5001,2881,223,95,53,54,43,40,6275.8,22259.8,43.8,48.4
1784498782.839828,Maxim9012,Windows,5.0,13.9,58.2,1.1,292,141,0,5000,2893,220,96,53,56,43,40,4653.8,6539.8,30.4,36.2
1784498808.4520967,Maxim9012,Windows,5.0,17.1,59.4,1.1,293,142,1,4996,2902,222,98,53,57,41,38,5568.2,7464.2,30.0,36.4
1784498833.8222425,Maxim9012,Windows,5.0,13.6,58.2,1.1,293,141,1,5005,2881,226,98,53,58,41,38,5462.4,5650.0,38.0,39.8
1784498859.4782784,Maxim9012,Windows,5.0,16.3,59.1,1.1,296,144,3,5086,2920,224,98,53,57,41,38,2589.4,2803.2,21.2,27.8
1784498885.1653137,Maxim9012,Windows,5.0,13.3,58.0,1.1,294,141,1,5045,2881,224,98,53,57,41,38,4081.4,6179.4,26.4,36.4
1784498910.2735753,Maxim9012,Windows,5.0,15.6,59.7,1.1,299,146,5,5136,2938,225,95,53,58,42,39,3604.0,3178.8,28.6,27.4
1784498936.0360541,Maxim9012,Windows,5.0,13.8,59.2,1.1,294,141,0,5014,2881,221,96,53,58,42,39,4295.8,11850.6,33.4,40.6
1784498961.2752595,Maxim9012,Windows,5.0,14.3,57.9,1.1,295,142,2,5120,2898,216,94,53,55,42,39,7625.4,8481.4,43.4,47.6
1784498987.0389175,Maxim9012,Windows,5.0,16.9,59.2,1.1,295,143,1,5124,2907,215,93,53,54,42,39,2244.2,3093.8,18.6,26.6
1784499012.7428765,Maxim9012,Windows,5.0,14.2,57.9,1.1,294,141,1,5100,2881,225,95,53,55,41,38,20608.2,43318.4,92.6,104.2
1784499038.4913142,Maxim9012,Windows,5.0,17.1,59.2,1.1,297,144,3,5154,2920,223,97,53,54,41,38,6845.2,4733.4,32.0,36.8
1784499064.3358412,Maxim9012,Windows,5.0,14.0,58.1,1.1,294,141,0,5038,2881,226,98,53,53,41,38,7481.4,7221.6,39.2,41.4
1784499089.5810018,Maxim9012,Windows,5.0,15.7,59.4,1.1,299,146,5,5138,2938,227,99,53,54,41,38,5853.8,15536.0,41.2,50.2
1784499115.5546396,Maxim9012,Windows,5.0,14.0,59.5,1.1,296,143,2,5077,2881,258,105,53,56,59,56,11961.8,29250.6,71.4,74.8
1784499141.5261464,Maxim9012,Windows,5.0,16.5,58.4,1.1,296,143,0,5095,2893,267,99,53,57,66,63,7777.4,13368.0,49.0,54.6
1784499167.6046536,Maxim9012,Windows,5.0,16.9,59.6,1.1,296,143,1,5101,2902,265,98,53,56,66,63,3470.4,5036.8,25.8,28.4
1784499193.284229,Maxim9012,Windows,5.0,13.2,58.3,1.1,295,141,1,5066,2881,260,98,53,56,66,63,5403.0,7521.4,36.0,39.2
1784499219.321652,Maxim9012,Windows,5.0,17.1,59.5,1.1,297,143,2,5109,2911,257,98,53,56,65,62,2333.6,2245.0,19.0,23.8
1784499245.1670287,Maxim9012,Windows,5.0,13.6,58.2,1.1,294,141,0,5020,2881,221,97,53,55,41,38,5231.2,6890.4,31.4,40.2
1784499270.4774196,Maxim9012,Windows,5.0,16.8,60.4,1.1,300,147,6,5123,2947,214,96,53,52,41,38,8465.6,5751.8,41.0,45.4
1784499296.6927116,Maxim9012,Windows,5.0,13.4,59.9,1.1,294,141,0,5030,2881,217,96,53,54,42,39,3817.6,6154.2,28.6,34.8
1784499322.7577045,Maxim9012,Windows,5.0,19.9,59.1,1.1,293,140,0,5083,2860,222,95,53,54,40,37,43317.0,51982.2,160.6,178.8
1784499349.7626936,Maxim9012,Windows,5.0,27.7,60.9,1.0,292,139,0,5078,2824,223,98,53,59,40,37,20705.4,15616.6,85.8,93.2
1784499375.127749,Maxim9012,Windows,5.0,16.1,59.7,1.0,293,140,1,5094,2817,221,97,53,59,39,36,8018.4,7919.6,38.4,44.4
1784499400.7563431,Maxim9012,Windows,5.0,19.2,61.0,1.0,298,145,6,5182,2878,222,97,53,57,39,36,4739.0,6376.0,27.6,36.4
1784499426.6999547,Maxim9012,Windows,5.0,14.9,60.6,1.0,292,139,0,5012,2812,225,98,53,59,39,36,5549.4,4532.6,30.6,33.2
1784499451.7247307,Maxim9012,Windows,5.0,17.3,61.0,1.0,297,144,5,5098,2869,220,96,53,57,39,36,4745.2,5789.6,30.0,35.0
1784499477.4373586,Maxim9012,Windows,5.0,15.6,60.6,1.0,293,139,1,4997,2812,219,96,53,55,39,36,2793.4,2577.2,22.6,28.8
1784499502.4733708,Maxim9012,Windows,5.0,15.0,59.4,1.0,293,139,0,4971,2824,220,94,53,55,39,36,3649.6,5768.4,29.8,40.0
1784499528.1998587,Maxim9012,Windows,5.0,18.7,60.7,1.0,294,140,1,4992,2833,222,95,53,57,39,36,3310.2,3645.6,23.4,29.6
1784499553.7836206,Maxim9012,Windows,5.0,15.0,59.4,1.0,293,139,0,4971,2812,217,94,53,55,39,36,6269.8,5181.4,32.8,36.6
1784499579.4243395,Maxim9012,Windows,5.0,17.9,60.7,1.0,295,142,3,5032,2851,214,93,53,53,39,36,3826.4,3981.8,26.6,30.0
1784499605.0811734,Maxim9012,Windows,5.0,16.1,58.8,1.0,291,139,0,4964,2812,214,93,53,53,39,36,7095.6,7630.0,34.4,44.6
1784499630.1910436,Maxim9012,Windows,5.0,17.7,60.4,1.0,297,145,6,5061,2878,216,94,53,53,39,36,14257.2,31490.2,60.8,74.4
1784499656.2630417,Maxim9012,Windows,5.0,16.0,60.0,1.0,291,140,0,4966,2821,217,94,53,54,39,36,4536.2,4689.0,27.4,33.0
1784499681.5642025,Maxim9012,Windows,5.0,16.0,59.0,1.0,290,139,0,4970,2824,222,92,53,53,39,36,4960.2,13808.0,32.8,40.6
1784499706.9633665,Maxim9012,Windows,5.0,17.9,60.3,1.0,290,139,0,5000,2824,223,93,53,54,39,36,3822.0,14912.2,22.4,33.0
1784499732.0679975,Maxim9012,Windows,5.0,14.8,59.1,1.0,290,139,0,5019,2812,221,92,53,53,39,36,3540.8,3025.8,21.8,29.8
1784499757.4512022,Maxim9012,Windows,5.0,18.3,60.4,1.0,295,144,5,5115,2869,224,96,53,57,39,36,3410.2,4140.8,20.0,27.2
1784499783.1751888,Maxim9012,Windows,5.0,15.0,59.1,1.0,291,139,1,5021,2813,225,95,53,56,39,36,2288.6,1897.4,14.4,21.4
1784499808.0712562,Maxim9012,Windows,5.0,16.1,60.3,1.0,296,144,5,5109,2870,217,92,53,55,39,36,4007.4,5497.0,25.4,29.0
1784499833.8430827,Maxim9012,Windows,5.0,16.7,60.3,1.0,291,139,0,5022,2813,216,92,53,55,39,36,2929.6,7394.4,18.8,27.6
1784499858.9639966,Maxim9012,Windows,5.0,15.3,59.2,1.0,292,140,2,5064,2830,217,92,53,56,39,36,5797.4,6892.0,31.6,39.8
1784499884.592587,Maxim9012,Windows,5.0,18.5,60.5,1.0,293,141,1,5087,2839,215,82,53,54,37,34,3733.2,4492.0,24.6,29.2
1784499910.0553012,Maxim9012,Windows,5.0,15.2,59.1,1.0,292,139,1,5049,2813,226,90,53,56,39,36,10161.4,13927.0,46.8,54.4
1784499935.7226367,Maxim9012,Windows,5.0,19.5,60.4,1.0,297,144,5,5113,2870,227,93,53,54,40,37,36016.0,33097.8,75.8,76.8
1784499961.608348,Maxim9012,Windows,5.0,14.7,59.1,1.0,292,139,0,5025,2813,226,94,53,54,38,35,5478.4,5938.4,27.8,37.2
1784499986.7846265,Maxim9012,Windows,5.0,15.7,59.1,1.0,292,139,0,4996,2825,227,96,53,56,41,38,12677.0,15418.4,54.0,58.2
1784500012.6646018,Maxim9012,Windows,5.0,20.8,60.5,1.0,300,143,8,5183,2817,218,95,53,52,39,36,3987.6,7000.6,24.2,33.2
1784500038.4823635,Maxim9012,Windows,5.0,15.8,59.3,1.0,298,142,0,5155,2827,216,92,53,53,40,37,6256.6,6007.8,35.4,36.8
1784500064.6416652,Maxim9012,Windows,5.0,18.3,60.3,1.0,296,141,1,5135,2834,214,95,53,54,39,36,3042.0,2763.4,19.4,23.4
1784500090.3311813,Maxim9012,Windows,5.0,15.1,59.0,1.0,294,139,0,5070,2813,223,95,53,57,39,36,12069.8,8502.0,40.0,41.4
1784500116.0962675,Maxim9012,Windows,5.0,18.6,60.5,1.0,301,146,7,5182,2883,224,92,53,58,40,37,3110.8,3256.6,22.2,27.2
1784500142.4017456,Maxim9012,Windows,5.0,15.4,59.1,1.0,294,139,0,5019,2813,222,91,53,56,39,36,2858.6,3393.0,17.6,25.2
1784500167.6811132,Maxim9012,Windows,5.0,15.5,60.0,1.0,299,145,6,5104,2879,223,93,53,57,39,36,7231.0,9148.0,35.4,40.0
1784500194.3609786,Maxim9012,Windows,5.0,17.6,60.4,1.0,293,139,0,5004,2813,222,91,53,56,39,36,2109.6,1702.8,14.0,18.8
1784500219.629071,Maxim9012,Windows,5.0,15.4,59.1,1.0,293,139,0,5008,2825,226,92,53,57,39,36,18141.8,39472.0,73.8,86.0
1784500245.1010778,Maxim9012,Windows,5.0,18.3,60.4,1.0,294,140,1,5009,2834,221,94,53,54,39,36,5458.0,12784.2,27.2,37.2
1784500270.6003315,Maxim9012,Windows,5.0,15.5,59.3,1.0,295,139,2,5009,2813,226,96,53,54,39,36,8948.0,15458.0,46.0,55.0
1784500296.2670505,Maxim9012,Windows,5.0,18.7,60.6,1.0,300,144,5,5098,2870,224,95,53,53,39,36,2755.8,3102.6,21.0,28.8
1784500322.2379267,Maxim9012,Windows,5.0,15.6,59.3,1.0,295,139,0,5009,2813,226,96,53,55,39,36,4136.8,4559.4,24.4,28.4
1784500347.2715151,Maxim9012,Windows,5.0,15.4,59.2,1.0,298,143,4,5093,2861,224,95,53,56,39,36,5027.0,7997.2,33.2,41.6
1784500373.2292433,Maxim9012,Windows,5.0,18.0,60.5,1.0,293,139,0,5011,2813,223,95,53,55,39,36,1814.4,2761.6,17.8,27.6
1784500398.322562,Maxim9012,Windows,5.0,15.2,59.3,1.0,294,139,1,5024,2825,219,94,53,54,39,36,5023.2,7222.0,30.6,38.6
1784500423.7421286,Maxim9012,Windows,5.0,18.9,60.4,1.0,295,140,1,5043,2834,219,94,53,54,39,36,2413.6,2244.4,16.8,24.6
1784500449.0889423,Maxim9012,Windows,5.0,15.5,59.1,1.0,293,139,0,4979,2813,215,92,53,52,40,37,7181.2,56919.0,52.2,80.2
1784500474.440307,Maxim9012,Windows,5.0,18.4,60.5,1.0,300,146,7,5092,2888,213,92,53,51,39,36,2510.0,2121.8,16.8,23.4
1784500500.4393814,Maxim9012,Windows,5.0,15.7,59.2,1.0,292,139,0,4971,2813,216,94,53,53,39,36,5730.4,11627.8,31.0,42.2
1784500525.3642125,Maxim9012,Windows,5.0,15.0,59.2,1.0,292,139,0,4959,2825,216,92,53,53,39,36,13983.6,31957.6,62.0,73.8
1784500550.7529805,Maxim9012,Windows,5.0,18.8,60.4,1.0,292,140,1,4983,2824,217,95,53,53,39,36,7667.4,7896.0,38.8,46.4
1784500575.9878,Maxim9012,Windows,5.0,16.6,59.1,1.0,291,139,0,4972,2813,217,96,53,54,40,37,5847.4,7033.2,32.4,38.2
1784500601.451126,Maxim9012,Windows,5.0,18.6,60.4,1.0,292,141,2,4999,2834,218,97,53,55,40,37,3255.2,4457.6,21.8,31.8
1784500627.0338914,Maxim9012,Windows,5.0,15.6,59.1,1.0,290,139,0,4947,2813,219,97,53,54,39,36,4778.4,4080.4,26.0,31.4
1784500652.0656054,Maxim9012,Windows,5.0,18.3,60.4,1.0,295,144,5,5032,2870,217,97,53,54,39,36,4626.8,5158.6,30.0,36.8
1784500677.8381562,Maxim9012,Windows,5.0,15.6,59.9,1.0,291,139,1,4952,2813,216,96,53,54,39,36,2607.0,2476.2,20.6,27.4
1784500703.055218,Maxim9012,Windows,5.0,15.7,58.9,1.0,291,139,0,4929,2825,215,95,53,54,39,36,2976.4,4340.2,22.8,28.6
1784500728.7663152,Maxim9012,Windows,5.0,19.2,59.3,1.0,292,140,1,4956,2834,214,95,53,54,39,36,2586.2,2434.6,20.0,27.2
1784500754.0284922,Maxim9012,Windows,5.0,15.2,58.0,1.0,290,139,0,4929,2813,219,95,53,54,39,36,10128.8,8516.0,43.4,48.6
1784500779.558957,Maxim9012,Windows,5.0,18.2,59.3,1.0,293,142,3,4950,2852,217,93,53,53,39,36,2630.6,2702.0,19.8,28.0
1784500805.207135,Maxim9012,Windows,5.0,15.4,58.1,1.0,290,139,0,4914,2813,217,94,53,53,39,36,7731.4,11491.4,38.0,50.8
1784500830.4378638,Maxim9012,Windows,5.0,18.3,59.6,1.0,296,144,6,5032,2870,224,96,53,55,39,36,14415.8,31092.2,57.8,69.4
1784500856.4546607,Maxim9012,Windows,5.0,17.5,59.7,1.0,296,142,5,5108,2823,226,97,53,57,39,36,5595.2,10883.6,37.2,46.4
1784500882.523326,Maxim9012,Windows,5.0,19.4,58.8,1.0,296,142,0,5107,2835,224,95,53,57,39,36,7275.8,23316.6,47.4,60.0
1784500908.7996073,Maxim9012,Windows,5.0,19.8,60.2,1.0,298,143,3,5178,2830,225,96,53,58,39,36,3833.6,4128.2,22.6,29.4
1784500934.8328419,Maxim9012,Windows,5.0,15.5,58.8,1.0,296,141,0,5131,2812,228,96,53,59,39,36,4866.2,5132.0,32.2,39.8
1784500960.9722114,Maxim9012,Windows,5.0,18.1,60.0,1.0,298,143,3,5152,2851,227,95,53,59,39,36,2623.6,3480.8,19.2,24.8
1784500986.9534042,Maxim9012,Windows,5.0,15.8,58.8,1.0,295,139,1,5070,2812,231,99,53,63,40,37,5743.6,16428.8,35.4,43.2
1784501012.2692072,Maxim9012,Windows,5.0,19.7,60.5,1.0,299,144,5,5199,2869,223,95,53,57,40,37,4655.8,6101.6,33.2,42.6
1784501038.1500053,Maxim9012,Windows,5.0,15.5,60.1,1.0,294,139,0,5029,2812,222,94,53,56,40,37,3954.2,5039.2,24.6,31.4
1784501063.453069,Maxim9012,Windows,5.0,16.0,59.2,1.0,293,139,0,4991,2824,219,92,53,55,40,37,5841.8,5466.6,35.4,43.0
1784501089.3312762,Maxim9012,Windows,5.0,18.2,60.4,1.0,294,140,1,4999,2833,217,92,53,54,40,37,4121.6,5574.6,28.0,30.8
1784501114.632982,Maxim9012,Windows,5.0,15.6,59.2,1.0,293,139,0,4962,2812,219,92,53,54,39,36,14541.6,35087.0,65.2,80.2
1784501140.2895634,Maxim9012,Windows,5.0,18.6,60.4,1.0,294,140,1,4964,2833,216,92,53,55,39,36,6431.4,5987.2,28.2,33.0
1784501165.8441796,Maxim9012,Windows,5.0,16.1,59.2,1.0,293,139,0,4948,2812,217,95,53,54,39,36,9705.2,10511.8,45.6,51.2
1784501191.0810263,Maxim9012,Windows,5.0,19.8,60.5,1.0,297,144,5,5031,2869,223,95,53,61,41,38,6892.4,10777.8,41.6,46.6
1784501216.9390185,Maxim9012,Windows,5.0,15.6,60.4,1.0,291,139,0,4957,2812,217,96,53,55,40,37,4385.6,4577.2,29.0,30.8
1784501242.1948223,Maxim9012,Windows,5.0,15.4,59.2,1.0,291,139,0,4952,2824,219,95,53,55,41,38,4267.8,4765.6,31.4,34.4
1784501267.81628,Maxim9012,Windows,5.0,18.6,60.2,1.0,292,140,1,4988,2833,217,92,53,53,39,36,2509.6,2404.2,20.2,26.2
1784501293.2663488,Maxim9012,Windows,5.0,16.1,58.4,1.0,292,139,1,4963,2812,217,92,53,53,39,36,3757.0,4307.8,24.2,30.6
1784501318.967573,Maxim9012,Windows,5.0,20.0,60.0,1.0,295,142,3,5015,2851,214,90,53,53,40,37,2854.4,3123.6,24.0,31.4
1784501344.5980859,Maxim9012,Windows,5.0,15.2,57.9,1.0,292,139,0,4945,2812,214,89,53,51,39,36,3532.2,3764.6,25.2,27.6
1784501369.6186337,Maxim9012,Windows,5.0,18.0,59.2,1.0,298,146,7,5034,2887,210,90,53,50,39,36,5814.6,4230.0,36.6,40.2
1784501395.7460659,Maxim9012,Windows,5.0,15.7,59.1,1.0,290,139,0,4919,2817,211,90,53,50,39,36,3536.2,2513.8,21.8,27.0
1784501421.1007974,Maxim9012,Windows,5.0,16.7,58.4,1.0,291,140,1,4927,2833,219,91,53,50,39,36,19186.0,39370.4,78.8,94.0
1784501446.7177007,Maxim9012,Windows,5.0,17.7,58.9,1.0,293,142,2,4970,2851,218,90,53,51,39,36,4511.4,4196.0,26.2,33.0
1784501472.2843115,Maxim9012,Windows,5.0,14.7,57.9,1.0,290,139,0,4904,2813,222,93,53,52,39,36,7949.0,15678.0,39.6,47.2
1784501497.9107032,Maxim9012,Windows,5.0,19.7,59.4,1.0,295,144,5,5015,2870,221,92,53,51,39,36,3097.6,4358.4,19.4,27.2
1784501523.7396145,Maxim9012,Windows,5.0,15.4,58.2,1.0,290,139,0,4950,2813,223,93,53,52,39,36,8304.0,8196.0,32.0,43.2
1784501548.793803,Maxim9012,Windows,5.0,17.4,59.6,1.0,296,145,6,5044,2879,230,94,53,55,39,36,6802.8,6541.6,38.6,41.8
1784501574.915656,Maxim9012,Windows,5.0,15.8,59.4,1.0,290,139,0,4911,2820,227,93,53,53,39,36,3426.0,2684.0,21.0,25.0
1784501600.309131,Maxim9012,Windows,5.0,16.5,58.6,1.0,292,140,2,4956,2834,221,92,53,52,39,36,3795.8,4556.6,23.8,24.0
1784501626.029666,Maxim9012,Windows,5.0,17.4,59.4,1.0,297,144,6,5050,2844,221,92,53,52,39,36,2370.4,3134.0,16.6,27.0
1784501651.892644,Maxim9012,Windows,5.0,15.0,58.2,1.0,292,140,0,4988,2813,210,91,53,49,39,36,4322.0,4179.6,24.8,32.6
1784501677.5893753,Maxim9012,Windows,5.0,18.0,59.4,1.0,295,143,4,5058,2861,210,84,53,49,37,34,3267.0,3865.6,23.2,30.0
1784501703.5220609,Maxim9012,Windows,5.0,15.4,58.1,1.0,291,139,0,4977,2813,212,83,53,49,37,34,7408.4,11923.0,44.8,53.4
1784501728.7371538,Maxim9012,Windows,5.0,16.9,59.4,1.0,297,144,6,5050,2870,226,90,53,50,39,36,13738.0,32622.6,62.2,74.6
1784501754.8158302,Maxim9012,Windows,5.0,16.7,59.4,1.0,294,140,1,4986,2822,239,93,55,52,40,37,22592.0,22839.6,120.2,123.2
1784501780.0750632,Maxim9012,Windows,5.0,16.2,58.2,1.0,293,139,0,4990,2825,243,93,55,55,40,37,9547.4,11231.6,50.0,59.0
1784501805.5272815,Maxim9012,Windows,5.0,19.1,59.5,1.0,297,143,4,5145,2839,236,92,55,53,40,37,4303.8,10622.2,26.6,38.0
1784501831.361929,Maxim9012,Windows,5.0,15.6,58.3,1.0,296,142,0,5128,2818,230,95,55,55,41,38,7825.6,10575.8,39.8,43.4
1784501857.2729313,Maxim9012,Windows,5.0,18.4,59.4,1.0,299,145,5,5232,2870,224,91,55,53,41,38,2502.6,2793.0,18.2,24.4
1784501883.3978124,Maxim9012,Windows,5.0,17.2,57.3,1.1,293,139,1,5137,2813,211,90,53,50,39,36,3208.8,3607.0,20.0,26.2
1784501908.4320881,Maxim9012,Windows,5.0,16.8,58.7,1.1,298,144,5,5184,2870,215,91,53,51,39,36,13312.6,5932.2,32.8,39.4
1784501934.4834363,Maxim9012,Windows,5.0,16.8,58.6,1.1,293,139,0,5048,2813,213,90,53,50,39,36,2479.0,3348.4,18.6,28.2
1784501959.579045,Maxim9012,Windows,5.0,15.2,57.3,1.1,292,139,0,5017,2825,213,91,53,51,39,36,5855.2,5415.0,27.6,33.6
1784501984.922239,Maxim9012,Windows,5.0,18.8,58.6,1.1,292,139,0,4972,2825,212,91,53,50,39,36,2422.0,2302.0,16.6,22.6
1784502010.0455756,Maxim9012,Windows,5.0,15.8,57.4,1.1,292,139,0,4961,2813,212,92,53,51,39,36,11090.0,12268.2,44.8,52.8
1784502035.2368414,Maxim9012,Windows,5.0,18.6,58.7,1.1,298,145,6,5090,2879,214,92,53,52,39,36,12553.6,32385.0,48.0,65.6
1784502061.1493618,Maxim9012,Windows,5.0,16.3,58.4,1.1,294,139,2,4997,2813,217,94,53,53,39,36,6388.2,13632.8,30.4,41.6
1784502086.4046028,Maxim9012,Windows,5.0,15.4,57.4,1.1,293,139,0,4984,2825,224,94,53,55,39,36,6889.4,15446.8,45.2,54.8
1784502112.0154912,Maxim9012,Windows,5.0,19.9,58.9,1.1,293,139,0,5011,2813,225,96,53,56,39,36,3983.2,6397.4,25.6,31.4
1784502137.1120667,Maxim9012,Windows,5.0,15.5,57.7,1.1,293,139,0,5004,2820,228,97,53,58,39,36,9151.6,12553.4,46.4,56.8
1784502162.5878496,Maxim9012,Windows,5.0,19.1,59.0,1.1,296,142,3,5081,2852,228,97,53,58,39,36,3668.0,3899.2,23.8,31.6
1784502188.2050164,Maxim9012,Windows,5.0,15.9,57.7,1.1,293,139,1,4966,2813,227,98,53,58,40,37,4134.8,5178.6,27.0,31.6
1784502213.62407,Maxim9012,Windows,5.0,18.9,59.0,1.1,298,144,5,5076,2870,219,94,53,56,39,36,2531.6,2380.4,20.0,25.2
1784502239.4996521,Maxim9012,Windows,5.0,15.4,58.0,1.1,293,139,0,4989,2813,219,94,53,56,39,36,2774.4,3099.2,21.4,27.2
1784502264.6837697,Maxim9012,Windows,5.0,15.1,57.6,1.1,292,139,0,4963,2825,214,91,53,53,39,36,4529.0,4485.6,29.6,35.2
1784502290.5839899,Maxim9012,Windows,5.0,20.1,58.9,1.1,292,139,0,4981,2822,213,91,53,52,39,36,1613.2,2130.8,16.2,23.0
1784502316.0628002,Maxim9012,Windows,5.0,16.0,57.7,1.1,291,139,0,4978,2813,217,92,53,53,39,36,14878.6,34478.6,66.6,79.0
1784502341.8845074,Maxim9012,Windows,5.0,19.9,58.9,1.1,292,141,2,4997,2843,213,92,53,50,39,36,5246.8,3678.4,22.0,31.6
